model,curve,x,y
Histogram Gradient Boosting (balanced),ROC,0.20614035087719298,0.6590909090909091
Histogram Gradient Boosting (balanced),ROC,0.20614035087719298,0.6704545454545454
Histogram Gradient Boosting (balanced),ROC,0.20723684210526316,0.6704545454545454
Histogram Gradient Boosting (balanced),ROC,0.20723684210526316,0.6818181818181818
Histogram Gradient Boosting (balanced),ROC,0.20833333333333334,0.6818181818181818
Histogram Gradient Boosting (balanced),ROC,0.20833333333333334,0.7045454545454546
Histogram Gradient Boosting (balanced),ROC,0.21052631578947367,0.7045454545454546
Histogram Gradient Boosting (balanced),ROC,0.21052631578947367,0.7159090909090909
Histogram Gradient Boosting (balanced),ROC,0.21929824561403508,0.7159090909090909
Histogram Gradient Boosting (balanced),ROC,0.21929824561403508,0.7386363636363636
Histogram Gradient Boosting (balanced),ROC,0.24561403508771928,0.7386363636363636
Histogram Gradient Boosting (balanced),ROC,0.24561403508771928,0.75
Histogram Gradient Boosting (balanced),ROC,0.24890350877192982,0.75
Histogram Gradient Boosting (balanced),ROC,0.24890350877192982,0.7613636363636364
Histogram Gradient Boosting (balanced),ROC,0.27631578947368424,0.7613636363636364
Histogram Gradient Boosting (balanced),ROC,0.27631578947368424,0.7954545454545454
Histogram Gradient Boosting (balanced),ROC,0.2817982456140351,0.7954545454545454
Histogram Gradient Boosting (balanced),ROC,0.2817982456140351,0.8068181818181818
Histogram Gradient Boosting (balanced),ROC,0.3125,0.8068181818181818
Histogram Gradient Boosting (balanced),ROC,0.3125,0.8181818181818182
Histogram Gradient Boosting (balanced),ROC,0.32127192982456143,0.8181818181818182
Histogram Gradient Boosting (balanced),ROC,0.32127192982456143,0.8295454545454546
Histogram Gradient Boosting (balanced),ROC,0.33881578947368424,0.8295454545454546
Histogram Gradient Boosting (balanced),ROC,0.33881578947368424,0.8409090909090909
Histogram Gradient Boosting (balanced),ROC,0.34100877192982454,0.8409090909090909
Histogram Gradient Boosting (balanced),ROC,0.34100877192982454,0.8522727272727273
Histogram Gradient Boosting (balanced),ROC,0.3574561403508772,0.8522727272727273
Histogram Gradient Boosting (balanced),ROC,0.3574561403508772,0.8636363636363636
Histogram Gradient Boosting (balanced),ROC,0.3881578947368421,0.8636363636363636
Histogram Gradient Boosting (balanced),ROC,0.3881578947368421,0.875
Histogram Gradient Boosting (balanced),ROC,0.41776315789473684,0.875
Histogram Gradient Boosting (balanced),ROC,0.41776315789473684,0.8863636363636364
Histogram Gradient Boosting (balanced),ROC,0.47478070175438597,0.8863636363636364
Histogram Gradient Boosting (balanced),ROC,0.47478070175438597,0.8977272727272727
Histogram Gradient Boosting (balanced),ROC,0.49890350877192985,0.8977272727272727
Histogram Gradient Boosting (balanced),ROC,0.49890350877192985,0.9090909090909091
Histogram Gradient Boosting (balanced),ROC,0.5043859649122807,0.9090909090909091
Histogram Gradient Boosting (balanced),ROC,0.5043859649122807,0.9204545454545454
Histogram Gradient Boosting (balanced),ROC,0.6151315789473685,0.9204545454545454
Histogram Gradient Boosting (balanced),ROC,0.6151315789473685,0.9318181818181818
Histogram Gradient Boosting (balanced),ROC,0.6447368421052632,0.9318181818181818
Histogram Gradient Boosting (balanced),ROC,0.6447368421052632,0.9431818181818182
Histogram Gradient Boosting (balanced),ROC,0.6831140350877193,0.9431818181818182
Histogram Gradient Boosting (balanced),ROC,0.6831140350877193,0.9545454545454546
Histogram Gradient Boosting (balanced),ROC,0.7510964912280702,0.9545454545454546
Histogram Gradient Boosting (balanced),ROC,0.7510964912280702,0.9659090909090909
Histogram Gradient Boosting (balanced),ROC,0.8048245614035088,0.9659090909090909
Histogram Gradient Boosting (balanced),ROC,0.8048245614035088,0.9772727272727273
Histogram Gradient Boosting (balanced),ROC,0.8410087719298246,0.9772727272727273
Histogram Gradient Boosting (balanced),ROC,0.8410087719298246,0.9886363636363636
Histogram Gradient Boosting (balanced),ROC,0.9024122807017544,0.9886363636363636
Histogram Gradient Boosting (balanced),ROC,0.9024122807017544,1.0
Histogram Gradient Boosting (balanced),ROC,1.0,1.0
Histogram Gradient Boosting (balanced),PR,1.0,0.088
Histogram Gradient Boosting (balanced),PR,1.0,0.08808808808808809
Histogram Gradient Boosting (balanced),PR,1.0,0.08817635270541083
Histogram Gradient Boosting (balanced),PR,1.0,0.08826479438314945
Histogram Gradient Boosting (balanced),PR,1.0,0.08835341365461848
Histogram Gradient Boosting (balanced),PR,1.0,0.08844221105527639
Histogram Gradient Boosting (balanced),PR,1.0,0.08853118712273642
Histogram Gradient Boosting (balanced),PR,1.0,0.08862034239677745
Histogram Gradient Boosting (balanced),PR,1.0,0.08870967741935484
Histogram Gradient Boosting (balanced),PR,1.0,0.08879919273461151
Histogram Gradient Boosting (balanced),PR,1.0,0.08888888888888889
Histogram Gradient Boosting (balanced),PR,1.0,0.08897876643073811
Histogram Gradient Boosting (balanced),PR,1.0,0.08906882591093117
Histogram Gradient Boosting (balanced),PR,1.0,0.08915906788247213
Histogram Gradient Boosting (balanced),PR,1.0,0.08924949290060852
Histogram Gradient Boosting (balanced),PR,1.0,0.08934010152284264
Histogram Gradient Boosting (balanced),PR,1.0,0.08943089430894309
Histogram Gradient Boosting (balanced),PR,1.0,0.08952187182095625
Histogram Gradient Boosting (balanced),PR,1.0,0.08961303462321792
Histogram Gradient Boosting (balanced),PR,1.0,0.08970438328236494
Histogram Gradient Boosting (balanced),PR,1.0,0.08979591836734693
Histogram Gradient Boosting (balanced),PR,1.0,0.0898876404494382
Histogram Gradient Boosting (balanced),PR,1.0,0.08997955010224949
Histogram Gradient Boosting (balanced),PR,1.0,0.09007164790174002
Histogram Gradient Boosting (balanced),PR,1.0,0.09016393442622951
Histogram Gradient Boosting (balanced),PR,1.0,0.09025641025641026
Histogram Gradient Boosting (balanced),PR,1.0,0.09034907597535935
Histogram Gradient Boosting (balanced),PR,1.0,0.09044193216855087
Histogram Gradient Boosting (balanced),PR,1.0,0.09053497942386832
Histogram Gradient Boosting (balanced),PR,1.0,0.09062821833161688
Histogram Gradient Boosting (balanced),PR,1.0,0.09072164948453608
Histogram Gradient Boosting (balanced),PR,1.0,0.09081527347781218
Histogram Gradient Boosting (balanced),PR,1.0,0.09090909090909091
Histogram Gradient Boosting (balanced),PR,1.0,0.09100310237849017
Histogram Gradient Boosting (balanced),PR,1.0,0.09109730848861283
Histogram Gradient Boosting (balanced),PR,1.0,0.09119170984455958
Histogram Gradient Boosting (balanced),PR,1.0,0.0912863070539419
Histogram Gradient Boosting (balanced),PR,1.0,0.09138110072689512
Histogram Gradient Boosting (balanced),PR,1.0,0.09147609147609148
Histogram Gradient Boosting (balanced),PR,1.0,0.09157127991675339
Histogram Gradient Boosting (balanced),PR,1.0,0.09166666666666666
Histogram Gradient Boosting (balanced),PR,1.0,0.09176225234619395
Histogram Gradient Boosting (balanced),PR,1.0,0.0918580375782881
Histogram Gradient Boosting (balanced),PR,1.0,0.09195402298850575
Histogram Gradient Boosting (balanced),PR,1.0,0.09205020920502092
Histogram Gradient Boosting (balanced),PR,1.0,0.09214659685863874
Histogram Gradient Boosting (balanced),PR,1.0,0.09224318658280922
Histogram Gradient Boosting (balanced),PR,1.0,0.09233997901364113
Histogram Gradient Boosting (balanced),PR,1.0,0.09243697478991597
Histogram Gradient Boosting (balanced),PR,1.0,0.09253417455310199
Histogram Gradient Boosting (balanced),PR,1.0,0.09263157894736843
Histogram Gradient Boosting (balanced),PR,1.0,0.09272918861959958
Histogram Gradient Boosting (balanced),PR,1.0,0.09282700421940929
Histogram Gradient Boosting (balanced),PR,1.0,0.09292502639915523
Histogram Gradient Boosting (balanced),PR,1.0,0.09302325581395349
Histogram Gradient Boosting (balanced),PR,1.0,0.09312169312169312
Histogram Gradient Boosting (balanced),PR,1.0,0.09322033898305085
Histogram Gradient Boosting (balanced),PR,1.0,0.09331919406150584
Histogram Gradient Boosting (balanced),PR,1.0,0.09341825902335456
Histogram Gradient Boosting (balanced),PR,1.0,0.09351753453772582
Histogram Gradient Boosting (balanced),PR,1.0,0.09361702127659574
Histogram Gradient Boosting (balanced),PR,1.0,0.09371671991480299
Histogram Gradient Boosting (balanced),PR,1.0,0.09381663113006397
Histogram Gradient Boosting (balanced),PR,1.0,0.09391675560298826
Histogram Gradient Boosting (balanced),PR,1.0,0.09401709401709402
Histogram Gradient Boosting (balanced),PR,1.0,0.09411764705882353
Histogram Gradient Boosting (balanced),PR,1.0,0.09421841541755889
Histogram Gradient Boosting (balanced),PR,1.0,0.09431939978563773
Histogram Gradient Boosting (balanced),PR,1.0,0.0944206008583691
Histogram Gradient Boosting (balanced),PR,1.0,0.09452201933404941
Histogram Gradient Boosting (balanced),PR,1.0,0.09462365591397849
Histogram Gradient Boosting (balanced),PR,1.0,0.09472551130247578
Histogram Gradient Boosting (balanced),PR,1.0,0.09482758620689655
Histogram Gradient Boosting (balanced),PR,1.0,0.09492988133764833
Histogram Gradient Boosting (balanced),PR,1.0,0.09503239740820735
Histogram Gradient Boosting (balanced),PR,1.0,0.09513513513513513
Histogram Gradient Boosting (balanced),PR,1.0,0.09523809523809523
Histogram Gradient Boosting (balanced),PR,1.0,0.09534127843986999
Histogram Gradient Boosting (balanced),PR,1.0,0.09544468546637744
Histogram Gradient Boosting (balanced),PR,1.0,0.09554831704668838
Histogram Gradient Boosting (balanced),PR,1.0,0.09565217391304348
Histogram Gradient Boosting (balanced),PR,1.0,0.0957562568008705
Histogram Gradient Boosting (balanced),PR,1.0,0.09586056644880174
Histogram Gradient Boosting (balanced),PR,1.0,0.09596510359869138
Histogram Gradient Boosting (balanced),PR,1.0,0.09606986899563319
Histogram Gradient Boosting (balanced),PR,1.0,0.09617486338797815
Histogram Gradient Boosting (balanced),PR,1.0,0.0962800875273523
Histogram Gradient Boosting (balanced),PR,1.0,0.0963855421686747
Histogram Gradient Boosting (balanced),PR,1.0,0.09649122807017543
Histogram Gradient Boosting (balanced),PR,1.0,0.09659714599341383
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.0956043956043956
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09570957095709572
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09581497797356828
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09592061742006615
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09602649006622517
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09613259668508287
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09623893805309734
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09634551495016612
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09645232815964523
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09655937846836848
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09666666666666666
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.0967741935483871
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09688195991091314
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09698996655518395
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09709821428571429
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09720670391061452
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09731543624161074
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09742441209406495
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09753363228699552
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09764309764309764
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09775280898876404
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09786276715410573
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09797297297297297
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09808342728297632
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.0981941309255079
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09830508474576272
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09841628959276018
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.0985277463193658
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09863945578231292
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09875141884222474
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09886363636363636
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09897610921501707
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09908883826879271
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09920182440136831
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09931506849315068
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09942857142857142
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09954233409610984
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09965635738831616
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09977064220183486
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.09988518943742825
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.1
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.1001150747986191
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10023041474654378
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10034602076124567
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10046189376443418
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10057803468208093
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10069444444444445
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10081112398609501
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10092807424593968
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10104529616724739
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10116279069767442
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10128055878928988
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10139860139860139
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10151691948658109
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10163551401869159
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10175438596491228
Histogram Gradient Boosting (balanced),PR,0.9886363636363636,0.10187353629976581
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10082063305978899
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10093896713615023
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10105757931844889
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1011764705882353
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10129564193168433
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10141509433962265
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10153482880755609
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1016548463356974
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10177514792899409
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1018957345971564
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10201660735468565
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1021377672209026
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10225921521997622
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10238095238095238
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10250297973778308
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1026252983293556
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1027479091995221
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10287081339712918
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1029940119760479
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10311750599520383
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10324129651860744
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10336538461538461
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10348977135980746
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10361445783132531
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1037394451145959
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10386473429951691
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10399032648125756
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10411622276029056
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10424242424242425
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10436893203883495
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10449574726609964
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10462287104622871
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.10475030450669914
Histogram Gradient Boosting (balanced),PR,0.9772727272727273,0.1048780487804878
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10378510378510379
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1039119804400978
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10403916768665851
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10416666666666667
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10429447852760736
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10442260442260443
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1045510455104551
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10467980295566502
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10480887792848335
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10493827160493827
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10506798516687268
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1051980198019802
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10532837670384139
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1054590570719603
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10559006211180125
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10572139303482588
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10585305105853052
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1059850374064838
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10611735330836454
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10625
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10638297872340426
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10651629072681704
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10664993726474278
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10678391959798995
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1069182389937107
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1070528967254408
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10718789407313997
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10732323232323232
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10745891276864729
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10759493670886076
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10773130544993663
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10786802030456853
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10800508259212198
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10814249363867684
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10828025477707007
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10841836734693877
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10855683269476372
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10869565217391304
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1088348271446863
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10897435897435898
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10911424903722722
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10925449871465295
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1093951093951094
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.1095360824742268
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10967741935483871
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10981912144702842
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.10996119016817593
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.11010362694300518
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.11024643320363164
Histogram Gradient Boosting (balanced),PR,0.9659090909090909,0.11038961038961038
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.10923276983094929
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.109375
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.10951760104302477
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.10966057441253264
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.10980392156862745
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1099476439790576
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11009174311926606
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11023622047244094
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11038107752956636
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11052631578947368
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11067193675889328
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11081794195250659
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11096433289299867
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1111111111111111
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11125827814569536
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11140583554376658
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11155378486055777
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11170212765957446
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1118508655126498
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.112
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11214953271028037
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11229946524064172
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11244979919678715
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1126005361930295
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11275167785234899
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11290322580645161
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11305518169582772
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11320754716981132
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11336032388663968
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11351351351351352
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11366711772665765
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11382113821138211
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11397557666214382
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11413043478260869
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11428571428571428
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11444141689373297
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1145975443383356
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11475409836065574
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11491108071135431
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11506849315068493
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11522633744855967
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11538461538461539
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1155433287482806
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11570247933884298
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11586206896551725
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11602209944751381
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11618257261410789
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11634349030470914
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11650485436893204
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11666666666666667
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1168289290681502
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.116991643454039
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11715481171548117
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11731843575418995
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11748251748251748
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11764705882352941
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11781206171107994
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11797752808988764
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11814345991561181
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11830985915492957
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11847672778561354
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.11864406779661017
Histogram Gradient Boosting (balanced),PR,0.9545454545454546,0.1188118811881188
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11756373937677053
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11773049645390071
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11789772727272728
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11806543385490754
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11823361823361823
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11840228245363767
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11857142857142858
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11874105865522175
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11891117478510028
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11908177905308465
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11925287356321838
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11942446043165468
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11959654178674352
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.11976911976911978
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.1199421965317919
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12011577424023155
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12028985507246377
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.1204644412191582
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12063953488372094
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12081513828238719
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12099125364431487
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12116788321167883
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12134502923976608
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12152269399707175
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.1217008797653959
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12187958883994127
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12205882352941176
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12223858615611193
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.1224188790560472
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12259970457902511
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.1227810650887574
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12296296296296297
Histogram Gradient Boosting (balanced),PR,0.9431818181818182,0.12314540059347182
